anime_id,name,genre,type,episodes,members,genres_list
1598,Casshern: Robot Hunter,"Adventure, Mecha, Sci-Fi",OVA,4,4497,"['Adventure', ' Mecha', ' Sci-Fi']"
3114,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,411,"['Action', ' Adventure', ' Comedy', ' Kids', ' Mecha', ' Sci-Fi', ' Shounen', ' Super Power']"
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",TV,47,354,"['Action', ' Adventure', ' Mecha', ' Sci-Fi']"
2064,Gall Force: Chikyuu Shou,"Action, Mecha, Military, Sci-Fi",OVA,3,1098,"['Action', ' Mecha', ' Military', ' Sci-Fi']"
17651,Genei wo Kakeru Taiyou,Magic,TV,13,33528,['Magic']
2687,Gokuu no Daibouken,"Comedy, Fantasy",TV,39,266,"['Comedy', ' Fantasy']"
5131,Groizer X,"Mecha, Sci-Fi",TV,36,298,"['Mecha', ' Sci-Fi']"
7083,Hakushaku to Yousei Specials,"Adventure, Fantasy, Historical, Magic",Special,6,5142,"['Adventure', ' Fantasy', ' Historical', ' Magic']"
4511,Hoero! Bun Bun,"Adventure, Slice of Life",TV,39,284,"['Adventure', ' Slice of Life']"
4800,Huckleberry Finn Monogatari,Adventure,TV,26,665,['Adventure']
1083,Human Crossing,"Drama, Slice of Life, Sports",TV,13,1739,"['Drama', ' Slice of Life', ' Sports']"
31338,Hundred,"Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,92396,"['Action', ' Ecchi', ' Harem', ' Mecha', ' Romance', ' School', ' Sci-Fi']"
3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,"Comedy, Police",Special,1,323,"['Comedy', ' Police']"
10207,Lily to Kaeru to (Otouto),"Adventure, Comedy, Supernatural",Special,1,760,"['Adventure', ' Comedy', ' Supernatural']"
576,Magikano,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",TV,13,22664,"['Comedy', ' Fantasy', ' Harem', ' Magic', ' Romance', ' Shounen']"
2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,1877,"['Adventure', ' Comedy', ' Fantasy', ' Magic']"
3875,Mahoutsukai Sally 2,"Comedy, Magic, Shoujo",TV,88,720,"['Comedy', ' Magic', ' Shoujo']"
4388,Mazinger Z tai Dr. Hell,"Action, Drama, Mecha, Sci-Fi, Shounen",Movie,1,630,"['Action', ' Drama', ' Mecha', ' Sci-Fi', ' Shounen']"
3147,Me gumi no Daigo: Kajiba no Baka Yarou,Drama,Movie,1,490,['Drama']
20033,Miss Monochrome: The Animation,"Comedy, Music, Slice of Life",TV,13,30403,"['Comedy', ' Music', ' Slice of Life']"
16331,Next A-Class,"Action, Cars, Sci-Fi",ONA,1,4394,"['Action', ' Cars', ' Sci-Fi']"
33102,Nijiiro Days: Houkago Special,"Comedy, Romance, School, Shoujo, Slice of Life",Special,1,1985,"['Comedy', ' Romance', ' School', ' Shoujo', ' Slice of Life']"
2063,Rhea Gall Force,"Action, Mecha, Military, Sci-Fi",OVA,1,1085,"['Action', ' Mecha', ' Military', ' Sci-Fi']"
3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",TV,50,737,"['Action', ' Sci-Fi', ' Shounen', ' Space', ' Super Power']"
18061,Tiger Mask (Movie),"Shounen, Sports",Movie,1,243,"['Shounen', ' Sports']"
5272,Tondemo Nezumi Daikatsuyaku,Adventure,Movie,1,252,['Adventure']
30196,Tsubasa to Hotaru (2015),"Romance, School, Shoujo",Special,4,1886,"['Romance', ' School', ' Shoujo']"
5917,Tsuru ni Notte: Tomoko no Bouken,Drama,Movie,1,321,['Drama']
3691,Watashi to Watashi: Futari no Lotte,"Kids, Shoujo, Slice of Life",TV,29,364,"['Kids', ' Shoujo', ' Slice of Life']"
2806,Yadamon,"Adventure, Comedy, Fantasy",TV,170,373,"['Adventure', ' Comedy', ' Fantasy']"
4085,Yonimo Osoroshii Grimm Douwa,"Dementia, Horror, Psychological",OVA,3,683,"['Dementia', ' Horror', ' Psychological']"
7659,Aisubeki Mirai e,Music,Music,1,966,['Music']
9737,Appleseed XIII,"Action, Mecha, Military, Police, Sci-Fi",OVA,13,9336,"['Action', ' Mecha', ' Military', ' Police', ' Sci-Fi']"
1270,Black Magic M-66,"Action, Mecha, Military, Sci-Fi",OVA,1,5496,"['Action', ' Mecha', ' Military', ' Sci-Fi']"
5539,Blassreiter: Navi,"Action, Sci-Fi",Special,1,2914,"['Action', ' Sci-Fi']"
5353,Chameleon,"Comedy, Ecchi, School, Seinen",OVA,6,666,"['Comedy', ' Ecchi', ' School', ' Seinen']"
2564,Code-E,"Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,12238,"['Comedy', ' Romance', ' School', ' Sci-Fi', ' Slice of Life']"
1221,Demashita! Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,13624,"['Action', ' Comedy', ' Magic', ' School', ' Sci-Fi', ' Shoujo', ' Slice of Life', ' Super Power']"
28205,Fastening Days,"Kids, Magic",ONA,2,3076,"['Kids', ' Magic']"
2572,Fushigi no Kuni no Alice,"Adventure, Fantasy, Kids",TV,52,1594,"['Adventure', ' Fantasy', ' Kids']"
9390,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,"Action, Adventure, Mecha, Sci-Fi",OVA,1,208,"['Action', ' Adventure', ' Mecha', ' Sci-Fi']"
1905,Harukanaru Toki no Naka de: Hachiyou Shou Specials,"Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Special,8,1773,"['Fantasy', ' Historical', ' Magic', ' Romance', ' Shoujo', ' Supernatural']"
4756,Hello Harinezumi: Satsui no Ryoubun,"Drama, Mystery, Psychological, Seinen",OVA,1,1213,"['Drama', ' Mystery', ' Psychological', ' Seinen']"
359,I&#039;ll/CKBC,"Action, School, Shounen, Sports",OVA,2,3425,"['Action', ' School', ' Shounen', ' Sports']"
13137,Itsuka Tenma no Kuro Usagi Special,"Comedy, Ecchi",Special,1,3251,"['Comedy', ' Ecchi']"
22049,Just Awake,"Action, Music, Sci-Fi",Music,1,1057,"['Action', ' Music', ' Sci-Fi']"
32412,Kigyou Senshi Arslan,"Comedy, Parody",ONA,6,2323,"['Comedy', ' Parody']"
7571,Kita e.: Diamond Dust Drops Special,"Drama, Slice of Life",Special,1,804,"['Drama', ' Slice of Life']"
3323,Kite Liberator,"Action, Drama, Sci-Fi",OVA,1,15827,"['Action', ' Drama', ' Sci-Fi']"
7547,Komadori Eiga: Komaneko,"Kids, Slice of Life",Movie,1,238,"['Kids', ' Slice of Life']"
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Comedy,Movie,4,6946,['Comedy']
5265,Mega Man,"Action, Adventure, Comedy",TV,27,3263,"['Action', ' Adventure', ' Comedy']"
30291,Mini Hama: Minimum Hamatora,"Comedy, Mystery, School, Shounen, Super Power",TV,8,1947,"['Comedy', ' Mystery', ' School', ' Shounen', ' Super Power']"
2302,Mobile Suit SD Gundam Mk I,"Mecha, Parody, Sci-Fi",Special,3,2371,"['Mecha', ' Parody', ' Sci-Fi']"
16690,My Life,"Drama, Slice of Life",ONA,1,1507,"['Drama', ' Slice of Life']"
10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,"Drama, Ecchi, Fantasy, Harem, Romance",OVA,1,8216,"['Drama', ' Ecchi', ' Fantasy', ' Harem', ' Romance']"
215,Pia Carrot e Youkoso!! 2 DX,"Comedy, Romance",OVA,6,1425,"['Comedy', ' Romance']"
5845,Pokemon: Pikachu no Natsumatsuri,"Action, Comedy, Fantasy, Kids",Special,1,3586,"['Action', ' Comedy', ' Fantasy', ' Kids']"
10924,Queen&#039;s Blade OVA,"Action, Adventure, Ecchi, Fantasy",OVA,2,8935,"['Action', ' Adventure', ' Ecchi', ' Fantasy']"
13153,Renkyori Enai,Music,Music,1,719,['Music']
3399,Rokushin Gattai GodMars,"Action, Mecha, Sci-Fi, Space",TV,64,917,"['Action', ' Mecha', ' Sci-Fi', ' Space']"
1999,Sakura Taisen: Sumire,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,1,1655,"['Adventure', ' Drama', ' Mecha', ' Sci-Fi', ' Shounen']"
3755,Sekai Meisaku Douwa: Oyayubi Hime,"Fantasy, Kids",Movie,1,432,"['Fantasy', ' Kids']"
12337,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",OVA,4,358,"['Action', ' Drama', ' Mecha', ' Military', ' Sci-Fi']"
14333,Tanken Driland,"Adventure, Fantasy",TV,37,4058,"['Adventure', ' Fantasy']"
31894,The iDOLM@STER Million Live! &quot;Dreaming!&quot; Animation PV,Music,Music,1,658,['Music']
7279,TO,"Action, Sci-Fi",OVA,2,3869,"['Action', ' Sci-Fi']"
1624,To Heart 2 Special,"Drama, Romance, School",Special,1,2599,"['Drama', ' Romance', ' School']"
9344,Torajima no Miime,Slice of Life,Special,2,331,['Slice of Life']
7626,Umi no Triton (1979),"Adventure, Fantasy, Shounen",Movie,2,235,"['Adventure', ' Fantasy', ' Shounen']"
6743,Utawarerumono OVA Picture Drama,"Comedy, Fantasy",Special,3,3359,"['Comedy', ' Fantasy']"
4099,Wolf Daddy,Fantasy,Movie,1,552,['Fantasy']
17010,Yasashii March: The Tender March,Music,Music,1,699,['Music']
1107,Youjuu Toshi,"Action, Adventure, Demons, Drama, Horror, Super Power",Movie,1,13480,"['Action', ' Adventure', ' Demons', ' Drama', ' Horror', ' Super Power']"
14693,Yurumates 3D Plus,"Comedy, Seinen, Slice of Life",TV,13,3276,"['Comedy', ' Seinen', ' Slice of Life']"
15219,.hack//Versus: The Thanatos Report,"Action, Game, Sci-Fi",Special,1,4474,"['Action', ' Game', ' Sci-Fi']"
17325,Ajin Senshi,"Fantasy, Sci-Fi",Movie,1,603,"['Fantasy', ' Sci-Fi']"
5848,Cinnamon the Movie,Fantasy,Movie,1,493,['Fantasy']
1333,Fushigi na Koala Blinky,"Adventure, Comedy, Fantasy, Kids",TV,26,480,"['Adventure', ' Comedy', ' Fantasy', ' Kids']"
17147,Gakkatsu! 2nd Season,"Comedy, School",TV,25,1177,"['Comedy', ' School']"
31561,Gangsta. Recap,"Action, Drama, Seinen",Special,1,10234,"['Action', ' Drama', ' Seinen']"
28913,Hidamari Sketch x 365 Recap,"Comedy, School, Slice of Life",Special,1,424,"['Comedy', ' School', ' Slice of Life']"
5956,High School! Kimengumi (Movie),"Action, Comedy, Parody, Romance, School, Shounen",Movie,1,270,"['Action', ' Comedy', ' Parody', ' Romance', ' School', ' Shounen']"
17813,Kyoto Animation: Megane-hen,Thriller,Special,1,5705,['Thriller']
22113,Kyoukaisenjou no Horizon Specials,"Comedy, Fantasy, School",ONA,4,1967,"['Comedy', ' Fantasy', ' School']"
1918,Mahou Shoujo Pretty Sammy,"Comedy, Fantasy, Magic, Parody",OVA,3,4327,"['Comedy', ' Fantasy', ' Magic', ' Parody']"
5466,Mahoutsukai Tai! vs. Shamanic Princess,"Comedy, Fantasy, Magic",OVA,1,820,"['Comedy', ' Fantasy', ' Magic']"
34239,Mutsugo to Ouma no Monogatari,"Comedy, Parody",ONA,6,1489,"['Comedy', ' Parody']"
2621,Natsu e no Tobira,"Drama, Romance, Shoujo, Shounen Ai",Movie,1,1975,"['Drama', ' Romance', ' Shoujo', ' Shounen Ai']"
13283,One Off,Slice of Life,OVA,4,9299,['Slice of Life']
2267,Red Garden: Dead Girls,"Mecha, Mystery",OVA,1,5652,"['Mecha', ' Mystery']"
2168,Sakura Taisen: New York,"Adventure, Comedy, Supernatural",OVA,6,1769,"['Adventure', ' Comedy', ' Supernatural']"
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action, Comedy, Historical, Military, Samurai",TV,12,1006,"['Action', ' Comedy', ' Historical', ' Military', ' Samurai']"
2099,Silent Mobius: The Motion Picture,"Adventure, Sci-Fi, Supernatural",Movie,1,2194,"['Adventure', ' Sci-Fi', ' Supernatural']"
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,"Comedy, School, Shoujo, Shounen Ai, Slice of Life",Special,1,814,"['Comedy', ' School', ' Shoujo', ' Shounen Ai', ' Slice of Life']"
10342,Tetsuwan Atom: Uchuu no Yuusha,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Movie,1,661,"['Action', ' Adventure', ' Drama', ' Mecha', ' Sci-Fi', ' Shounen']"
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",TV,53,341,"['Action', ' Adventure', ' Comedy', ' Sci-Fi']"
33934,Trigger-chan,Action,ONA,1,5051,['Action']
6919,X-Men,"Action, Drama, Super Power",TV,12,15653,"['Action', ' Drama', ' Super Power']"
3417,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,"Comedy, Ecchi, Magic",OVA,4,3560,"['Comedy', ' Ecchi', ' Magic']"
31128,Arslan Senki (TV): Dakkan no Yaiba,"Action, Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,6686,"['Action', ' Adventure', ' Drama', ' Fantasy', ' Historical', ' Supernatural']"
19973,Ashita no Joe Pilots,"Drama, Sports",Special,2,953,"['Drama', ' Sports']"
3131,Ashita Tenki ni Naare,Sports,TV,47,297,['Sports']
3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",TV,12,20882,"['Action', ' Fantasy', ' Horror', ' Sci-Fi']"
6096,Bad Boys,Comedy,OVA,5,584,['Comedy']
5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",TV,52,14694,"['Adventure', ' Fantasy', ' Game', ' Shounen']"
18669,Black Jack: Karte NG Extras,Comedy,Special,1,612,['Comedy']
3007,Bronze: Kouji Nanjo Cathexis,"Music, Shounen Ai",OVA,1,2929,"['Music', ' Shounen Ai']"
769,Burn Up! W,"Comedy, Ecchi, Mecha, Sci-Fi, Shounen",OVA,4,5750,"['Comedy', ' Ecchi', ' Mecha', ' Sci-Fi', ' Shounen']"
21677,Captain Earth,"Action, Mecha, Romance, Sci-Fi, Space",TV,25,43137,"['Action', ' Mecha', ' Romance', ' Sci-Fi', ' Space']"
6970,Choujin Sentai Baratack,"Adventure, Mecha, Sci-Fi",TV,31,330,"['Adventure', ' Mecha', ' Sci-Fi']"
2256,Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem,"Action, Drama, Mecha",OVA,1,653,"['Action', ' Drama', ' Mecha']"
833,Choujuushin Gravion,"Action, Comedy, Mecha, Sci-Fi, Shounen",TV,13,8364,"['Action', ' Comedy', ' Mecha', ' Sci-Fi', ' Shounen']"
31530,Classroom☆Crisis Special,"School, Sci-Fi",Special,1,2738,"['School', ' Sci-Fi']"
10528,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen",TV,50,920,"['Action', ' Adventure', ' Comedy', ' Shounen']"
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,"Comedy, Ecchi, Parody, School, Shounen",OVA,1,3456,"['Comedy', ' Ecchi', ' Parody', ' School', ' Shounen']"
21167,Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Fantasy,TV,12,37885,['Fantasy']
1361,Final Fantasy: The Spirits Within,Sci-Fi,Movie,1,53822,['Sci-Fi']
10262,Gag Manga Biyori: Jump Festa 2002 Special,Comedy,Special,1,513,['Comedy']
19367,Galilei Donna,"Action, Adventure, Sci-Fi",TV,11,39413,"['Action', ' Adventure', ' Sci-Fi']"
30895,HaruChika: Haruta to Chika wa Seishun suru,"Mystery, Romance, School, Slice of Life",TV,12,49971,"['Mystery', ' Romance', ' School', ' Slice of Life']"
28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",Special,1,421,"['Comedy', ' School', ' Slice of Life']"
2601,Juusenki L-Gaim III: Full Metal Soldier,"Action, Mecha, Sci-Fi, Shounen",OVA,1,517,"['Action', ' Mecha', ' Sci-Fi', ' Shounen']"
23697,Kara no Kyoukai: Manner Movies,"Action, Comedy",Movie,7,5367,"['Action', ' Comedy']"
20971,Kiniro no Corda: Blue♪Sky,"Harem, Music, School, Shoujo",TV,12,15742,"['Harem', ' Music', ' School', ' Shoujo']"
2303,Mobile Suit SD Gundam Mk II,"Mecha, Parody, Sci-Fi",OVA,3,2112,"['Mecha', ' Parody', ' Sci-Fi']"
18845,Ninja Hattori-kun (2012),Comedy,TV,52,282,['Comedy']
31223,Phantasy Star Online 2 The Animation,"Action, Game, School, Sci-Fi",TV,12,32470,"['Action', ' Game', ' School', ' Sci-Fi']"
3201,Pure-tou no Nakama-tachi,"Fantasy, Kids",TV,26,386,"['Fantasy', ' Kids']"
11859,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",TV,12,21706,"['Action', ' Adventure', ' Ecchi', ' Fantasy']"
559,RahXephon Interlude: Her and Herself/Thatness and Thereness,"Drama, Psychological, Sci-Fi",OVA,1,5090,"['Drama', ' Psychological', ' Sci-Fi']"
2698,Sanctuary,"Action, Drama, Police, Seinen, Thriller",OVA,1,1514,"['Action', ' Drama', ' Police', ' Seinen', ' Thriller']"
1217,Seikimatsu★Darling,"Comedy, Drama, Romance, Shounen Ai",OVA,1,4816,"['Comedy', ' Drama', ' Romance', ' Shounen Ai']"
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic",Special,1,216,"['Adventure', ' Comedy', ' Magic']"
9403,Shin Mashin Eiyuuden Wataru Majinzan,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi",OVA,2,213,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Mecha', ' Sci-Fi']"
1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",TV,13,15796,"['Demons', ' Horror', ' Supernatural']"
4475,Toshi wo Totta Wani,Drama,Movie,1,1638,['Drama']
3905,Wanpaku Ouji no Orochi Taiji,Adventure,Movie,1,704,['Adventure']
4537,Yagami-kun no Katei no Jijou,Comedy,OVA,3,647,['Comedy']
2464,Yoshinaga-san&#039;chi no Gargoyle Specials,"Adventure, Comedy, Fantasy",Special,5,867,"['Adventure', ' Comedy', ' Fantasy']"
6148,Yurumates,"Comedy, Seinen, Slice of Life",OVA,1,4549,"['Comedy', ' Seinen', ' Slice of Life']"
6682,11eyes,"Action, Ecchi, Super Power, Supernatural",TV,12,133971,"['Action', ' Ecchi', ' Super Power', ' Supernatural']"
1295,A-Ko The Versus,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",OVA,2,2457,"['Action', ' Adventure', ' Comedy', ' Romance', ' Sci-Fi', ' Super Power']"
23583,Akage no Anne Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,331,"['Drama', ' Historical', ' Kids', ' Shoujo', ' Slice of Life']"
14373,Arata naru Sekai: World&#039;s/Start/Load/End,Sci-Fi,OVA,1,13647,['Sci-Fi']
9166,Attack No.1: Namida no Sekai Senshuken,"Drama, Shoujo, Sports",Movie,1,248,"['Drama', ' Shoujo', ' Sports']"
3132,Boukensha: The Man Was from Spain,"Adventure, Historical",TV,26,496,"['Adventure', ' Historical']"
4418,Catman Series II,"Comedy, Fantasy, Slice of Life",ONA,8,755,"['Comedy', ' Fantasy', ' Slice of Life']"
17020,D.C.III: Da Capo III Special,"Drama, Music, Romance, School",Special,1,3008,"['Drama', ' Music', ' Romance', ' School']"
3202,Daisuki! Hello Kitty,"Fantasy, Kids",TV,26,1468,"['Fantasy', ' Kids']"
1753,Di Gi Charat: Kuchi Kara Bazooka,Comedy,Special,1,1249,['Comedy']
2647,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids",Movie,1,178,"['Fantasy', ' Kids']"
5088,Fabre-sensei wa Meitantei,Mystery,TV,26,298,['Mystery']
909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",TV,13,8643,"['Adventure', ' Mecha', ' Sci-Fi', ' Space']"
1158,Geobreeders: File-X Chibi Neko Dakkan,"Adventure, Comedy, Shounen, Supernatural",OVA,3,1636,"['Adventure', ' Comedy', ' Shounen', ' Supernatural']"
8450,Guskou Budori no Denki,Drama,Movie,1,628,['Drama']
31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",TV,24,61410,"['Comedy', ' Drama', ' Mystery', ' Police']"
1851,Haou Daikei Ryuu Knight: Adeu Legend Final,"Adventure, Comedy, Fantasy, Mecha, Parody",OVA,1,435,"['Adventure', ' Comedy', ' Fantasy', ' Mecha', ' Parody']"
1193,Happy Seven: The TV Manga,"Comedy, Fantasy",TV,13,3287,"['Comedy', ' Fantasy']"
1884,Himesama Goyoujin,Comedy,TV,12,1623,['Comedy']
3285,Himitsu no Akko-chan,"Magic, School, Shoujo",TV,94,1085,"['Magic', ' School', ' Shoujo']"
9824,Jigokudou Reikai Tsuushin,"Fantasy, Horror",OVA,1,479,"['Fantasy', ' Horror']"
2293,Kyoushoku Soukou Guyver,"Action, Horror, Sci-Fi, Super Power",Movie,1,3185,"['Action', ' Horror', ' Sci-Fi', ' Super Power']"
3932,Magnerobo Ga-Keen,"Action, Mecha, Sci-Fi",TV,39,416,"['Action', ' Mecha', ' Sci-Fi']"
2046,Mahou no Tenshi Creamy Mami: Long Goodbye,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,476,"['Comedy', ' Fantasy', ' Magic', ' Romance', ' Shoujo']"
3356,Mahoutsukai Sally,"Fantasy, Magic, School, Shoujo",TV,109,1478,"['Fantasy', ' Magic', ' School', ' Shoujo']"
5386,Miyamoto Musashi: Souken ni Haseru Yume,"Action, Historical, Martial Arts, Samurai",Movie,1,3721,"['Action', ' Historical', ' Martial Arts', ' Samurai']"
4617,Nana Toshi Monogatari: Hokkyokukai Sensen,"Drama, Sci-Fi",OVA,2,1085,"['Drama', ' Sci-Fi']"
33038,Nuwa Chengzhang Riji,"Comedy, Fantasy",TV,30,3106,"['Comedy', ' Fantasy']"
2550,Onboro Film,"Comedy, Parody",Movie,1,1507,"['Comedy', ' Parody']"
5056,Penguin Musume♥Heart Special,"Comedy, Ecchi, School, Slice of Life",Special,1,2564,"['Comedy', ' Ecchi', ' School', ' Slice of Life']"
21703,Pokemon XY: New Year Special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,2270,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Kids']"
14935,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,"Adventure, Comedy, Fantasy, Kids",OVA,1,1701,"['Adventure', ' Comedy', ' Fantasy', ' Kids']"
24935,Recorder to Randoseru Mi☆ Special,"Comedy, School, Seinen, Slice of Life",Special,1,2752,"['Comedy', ' School', ' Seinen', ' Slice of Life']"
10013,Shouwa Monogatari (Movie),"Drama, Historical",Movie,1,878,"['Drama', ' Historical']"
6251,Sketchbook: Full Color&#039;s Picture Drama,"Comedy, Slice of Life",Special,6,1487,"['Comedy', ' Slice of Life']"
1662,Space Fantasia 2001 Nights,"Drama, Sci-Fi, Seinen, Space",OVA,1,1284,"['Drama', ' Sci-Fi', ' Seinen', ' Space']"
30246,Space☆Dandy 2nd Season Picture Drama,"Comedy, Sci-Fi, Space",Special,3,1150,"['Comedy', ' Sci-Fi', ' Space']"
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,"Magic, Slice of Life",OVA,2,7418,"['Magic', ' Slice of Life']"
27405,Zou no Senaka: Tabidatsu Hi,"Drama, Seinen, Slice of Life",OVA,1,136,"['Drama', ' Seinen', ' Slice of Life']"
1734,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School",ONA,4,9102,"['Comedy', ' Drama', ' Romance', ' School']"
4667,B-Densetsu! Battle Bedaman Enkon,"Adventure, Comedy, Kids, Shounen",TV,51,2512,"['Adventure', ' Comedy', ' Kids', ' Shounen']"
4070,Black Jack: Dr. Pinoko no Mori no Bouken,Comedy,Special,1,1272,['Comedy']
13169,Buta,"Adventure, Comedy, Fantasy, Historical",Movie,1,4850,"['Adventure', ' Comedy', ' Fantasy', ' Historical']"
69,Cluster Edge,"Action, Fantasy, Military, Sci-Fi",TV,25,6995,"['Action', ' Fantasy', ' Military', ' Sci-Fi']"
31967,Dog Days&#039;&#039;: Gravure Talk,"Comedy, Fantasy",Special,4,748,"['Comedy', ' Fantasy']"
7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"Comedy, Sci-Fi, Shounen",Movie,1,557,"['Comedy', ' Sci-Fi', ' Shounen']"
8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",Movie,1,340,"['Action', ' Fantasy', ' Horror', ' Kids', ' Shounen', ' Supernatural']"
21575,Ghost in the Shell: Arise - Logicoma Specials,"Mecha, Sci-Fi",Special,4,3083,"['Mecha', ' Sci-Fi']"
1849,Haou Taikei Ryuu Knight: Adeu Legend,"Action, Adventure, Fantasy, Mecha",OVA,13,617,"['Action', ' Adventure', ' Fantasy', ' Mecha']"
5600,Little El Cid no Bouken,"Adventure, Historical, Kids",TV,26,274,"['Adventure', ' Historical', ' Kids']"
1428,Lupin III: Secret File,"Adventure, Comedy, Shounen",OVA,1,1994,"['Adventure', ' Comedy', ' Shounen']"
3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",TV,47,632,"['Action', ' Mecha', ' Sci-Fi']"
